"Alt","WY","Q.S80","Q.S308","Q.C44","mean.stg","TPLoad.kg.fit","TPLoad.kg.95LCI","TPLoad.kg.95UCI","TNLoad.kg.fit","TNLoad.kg.95LCI","TNLoad.kg.95UCI","S80.TNFWM","S80.TPFWM"
"REC",1989,67474.7306176786,3250.68498536655,64224.0456323121,14.0475895745634,11188.3676308409,9462.0990216827,13229.5772804739,107082.093045264,94579.5910185944,121237.304237234,1.28710096351558,134.481483769043
"REC",1990,0,18878.7329111132,0,11.6617774293835,0,NA,NA,0,NA,NA,NA,NA
"REC",1991,0,5291.6439761932,0,11.6673116424482,0,NA,NA,0,NA,NA,NA,NA
"REC",1992,149971.622393827,0,149971.622393827,14.0958447266911,28837.6671441431,23365.9403036484,35590.7374370267,250922.62466811,214704.980183223,293249.665269074,1.35696190433432,155.950926211752
"REC",1993,230411.382200541,0,230411.382200541,14.5195222405611,45182.8376624825,33760.6741569009,60469.4328598577,394987.634003372,318286.450202697,490172.393189297,1.39032551668999,159.040047613427
"REC",1994,49058.9363058769,1072.32228786916,47986.6140180077,13.4168695432556,8243.10931366512,7073.88440420686,9605.59252517941,77063.7203392314,68806.9280546501,86311.3230081474,1.27399806106782,136.273011951037
"REC",1995,307561.463427357,66028.6475752131,241532.815852144,15.2179795060744,58505.9042355689,44113.2321201983,77594.4238475846,537677.969010014,436183.919684531,662788.299412374,1.41784007237928,154.278248834907
"REC",1996,505917.76088589,306895.191787274,199022.569098616,15.1448952196555,108461.02149407,91167.6191214123,129034.774593275,954819.887317723,839529.395336959,1085942.93693732,1.53065901382702,173.872415524521
"REC",1997,26588.6150654385,4052.34314367893,22536.2719217596,13.0687123288223,4100.63921605243,3447.37772718279,4877.69061325594,40430.6137993093,35553.055719129,45977.3287872244,1.23325118502247,125.08140978638
"REC",1998,906746.520451461,840622.412321452,66124.1081300096,14.4206308786488,244904.132145136,187044.981905342,320661.016033648,1978317.6991058,1620235.06139591,2415538.96212035,1.76948571994704,219.051957520633
"REC",1999,115350.133109795,4552.19233241009,110797.940777385,14.2869435050211,20641.6754696057,17195.4016403857,24778.6457742179,189002.238026748,165079.205945394,216392.160202998,1.32888001519507,145.132196835783
"REC",2000,110481.672186565,6557.32376494176,103924.348421624,14.094578740969,20099.5481452938,16898.3487823674,23907.1782011345,181129.813939298,159283.888606242,205971.927134374,1.3296478190531,147.547881677276
"REC",2001,116.312110489119,16027.2670704468,0,10.8866592720172,7.07145275472556,3.42714254828392,14.5910020834573,131.935185353081,77.1440921681123,225.641298574344,0.919967783208212,49.3083683281048
"REC",2002,0,13595.7986730903,0,11.1429453443503,0,NA,NA,0,NA,NA,NA,NA
"REC",2003,42365.3057324928,10538.6688630577,31826.6368694351,13.4844556985567,6858.38844439128,5863.39578880638,8022.2270077619,65935.0194562722,58706.1356325548,74054.0446727714,1.26224226262008,131.295142086325
"REC",2004,98439.5336360956,7101.41643856697,91338.1171975287,14.2633266835354,17145.656953704,14411.5255312366,20398.5033879251,159683.362088742,140399.608666129,181615.720800195,1.31560963025961,141.260749462959
"REC",2005,343199.903296575,218373.16182976,124826.741466816,13.6098420805609,84035.3170710432,70912.5514133604,99586.5241692637,634838.772636251,559800.357866699,719935.708469608,1.50021398600158,198.587363315145
"REC",2006,225485.9129431,56402.0310513673,169083.881891732,15.3295189538929,40298.1042045944,32054.9135462986,50661.1006808304,383503.30978653,323694.093013097,454363.523437149,1.37938857637188,144.944628040375
"REC",2007,0,25953.2995014845,0,11.8749004988011,0,NA,NA,0,NA,NA,NA,NA
"REC",2008,0,2272.30393025447,0,9.5544032998643,0,NA,NA,0,NA,NA,NA,NA
"REC",2009,65565.3596125755,16555.7231375167,49009.6364750588,12.7208972772109,12818.9530016609,11081.3215658792,14829.0576247485,106406.286468614,95521.1576008613,118531.831946084,1.31622387015894,158.567811087068
"REC",2010,68580.7227382641,3757.07046388591,64823.6522743781,13.4252617952115,12343.9973880254,10641.1200264018,14319.3828410469,110115.826496876,98647.811493959,122917.022298387,1.30222074208333,145.979101735801
"REC",2011,48273.6942120835,21359.7819229971,26913.9122890865,13.2095815673609,8336.95510889529,7258.99153022875,9574.99677445484,76223.0204593461,68791.8857075601,84456.8918003565,1.28059718466421,140.066362849232
"REC",2012,0,20525.6797635408,0,11.824269318666,0,NA,NA,0,NA,NA,NA,NA
"REC",2013,64235.5205412313,8170.36740176069,56065.1531394706,13.3950346648562,11463.454781882,9924.90982161984,13240.50272477,102811.794852827,92400.2452632013,114396.505450288,1.29808943884561,144.736210532523
"REC",2014,139878.492197397,3384.45941717407,136494.032780223,14.5105571444736,25221.7268604525,20575.0324985377,30917.8372315321,231361.435182037,198963.452813058,269034.905318946,1.34145760155391,146.23818872255
"REC",2015,94498.4471336836,11322.3478461444,83176.0992875392,14.1561874663757,16566.4655816435,14037.268551092,19551.3664833625,153232.9865271,135534.305089821,173242.841688336,1.31511738102987,142.181179930206
"REC",2016,99028.6135919439,7778.60787059686,91250.0057213471,14.1293192638601,17565.8720657642,14841.1891689618,20790.7774719362,161083.466506405,142173.635823457,182508.402710758,1.31925026927523,143.861949059137
"SPAS",1966,177699.711481818,132725.434062937,44974.2774188803,12.8411888152394,42532.9948228281,36242.7438983308,49914.974806365,312877.036837625,277894.602196538,352263.194054626,1.42798580598658,194.122628835237
"SPAS",1967,654470.107013697,453839.399861203,200630.707152493,14.1729933692441,166639.602877999,136442.804865703,203519.396091785,1313439.9301886,1132616.5475539,1523131.94959016,1.62763613772044,206.502507945427
"SPAS",1968,0,15460.2775868058,0,11.6140248810996,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1969,654466.427541644,459876.281539592,194590.146002053,13.6042753088398,179297.351058392,141572.789539032,227074.285964346,1327214.86787189,1114122.9335463,1581063.68019307,1.64471551137856,222.189444658397
"SPAS",1970,1094211.49166651,848173.804709179,246037.68695733,14.9595484220028,273550.658715808,212201.422766933,352636.480510502,2425067.31987079,2009159.65318802,2927070.27864795,1.79746089588892,202.755860861016
"SPAS",1971,283944.191345932,163710.091956784,120234.099389148,14.2034619986635,62091.6547443274,53610.7295335489,71914.2160987776,508301.09835189,455898.01893383,566727.636127847,1.45186081097381,177.352440323465
"SPAS",1972,0,3850.98101633044,0,11.3452736136247,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1973,0,3899.35374455057,0,10.8694014019254,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1974,0,10743.4976736171,0,11.2723618941274,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1975,96754.5846597704,24851.2026294694,71903.382030301,12.7079334718759,20524.7586766127,17386.7494552503,24229.1245880914,161334.483728796,142672.703535886,182437.249697803,1.35236080137339,172.045544451358
"SPAS",1976,0,14493.5470383709,0,11.4880390483493,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1977,0,11133.6741157833,0,11.7310664943834,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1978,0,11300.9289852273,0,11.2142168231578,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1979,153417.552546218,82349.9145300271,71067.6380161906,13.5109667802186,32500.6259773962,28350.2118255189,37258.6524370092,262512.175755922,237241.17002474,290475.057145105,1.38775028345104,171.812041794218
"SPAS",1980,270526.122252752,181536.194057061,88989.9281956915,13.9229879809409,61111.5593992123,53433.6781066466,69892.6748922214,485872.322658448,439869.371022731,536686.410732872,1.45663210082938,183.210804570175
"SPAS",1981,59281.8335359294,74644.3930991358,0,11.9331289331268,12653.831320375,10763.6203947764,14875.9842145873,97712.5345968009,86675.140034479,110155.454188282,1.33679734582587,173.116051010301
"SPAS",1982,0,6656.52674349712,0,8.90778957534655,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1983,709434.603874706,485058.822535102,224375.781339604,14.0031429182171,186340.171384891,147104.681191046,236040.479409735,1446066.93838272,1213714.72976709,1722900.39743098,1.65315262937428,213.025231478917
"SPAS",1984,370787.554836288,177575.187872084,193212.366964204,14.6871390551026,79248.8700700383,64855.8248990846,96836.0732000567,674217.809203821,581182.467573219,782146.192650473,1.47472823220325,173.342419121951
"SPAS",1985,241447.520799438,119120.666954812,122326.853844626,14.3600257954032,50013.69693001,42808.1216793492,58432.1334942748,423140.847082463,377077.142387585,474831.689176287,1.42134374999923,167.997620735423
"SPAS",1986,0,11079.866321961,0,11.7435069341297,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1987,520.912296881551,4702.6134943444,0,12.557404063514,35.8566616027673,19.8830882897454,64.6630021734832,627.909001768376,405.66930669348,971.899298261838,0.977617625549229,55.8267269261898
"SPAS",1988,47718.1208503633,5292.73446365092,42425.3863867124,12.8678612150835,8552.06453930258,7394.67443607914,9890.60553194231,75566.2095879336,67848.5774465316,84161.7060576914,1.28434360957238,145.353187616515
"SPAS",1989,34170.0215153047,3266.15408503067,30903.867430274,13.2285822123301,5449.25767028268,4632.29621076029,6410.3001634822,52637.2139893964,46669.3429797744,59368.2301841332,1.24935127914985,129.338856007012
"SPAS",1990,0,15039.0089443508,0,10.6319962817088,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1991,0,5119.11432216901,0,11.0862205114183,0,NA,NA,0,NA,NA,NA,NA
"SPAS",1992,190646.688660927,67983.1364049962,122663.552255931,13.6770633005576,40944.6209163638,34386.318452765,48753.7502535383,329814.568694656,289803.862234554,375349.206475385,1.40306403537416,174.182496780378
"SPAS",1993,527746.475669145,299166.234594339,228580.241074806,14.6032064197067,121333.819960287,97622.2144344672,150804.77278087,1008214.16830043,858204.434587558,1184444.83411489,1.54940294780148,186.463337081832
"SPAS",1994,128742.47361751,78916.6203827922,49825.8532347176,13.428437668076,26665.7317251368,23473.2381645042,30292.4225219262,217800.755620963,198166.40844788,239380.475836494,1.37206427400564,167.98425577527
"SPAS",1995,1021341.90220075,779502.402060487,241839.500140259,14.9841436630613,251866.401471771,199547.704444822,317902.350051241,2222027.1969843,1869953.23677171,2640389.48517335,1.76447351441111,200.002770069658
"SPAS",1996,1168547.77012344,969817.002380046,198730.767743391,14.6436911726045,310659.919158592,233512.926231332,413294.40270906,2669703.41703134,2160802.58508179,3298457.88972852,1.85290635036538,215.613364893181
"SPAS",1997,162843.687509947,140822.497953287,22021.1895566594,12.68596045332,39218.5233385637,33297.4902323422,46192.4476026575,285976.71157206,253320.50543288,322842.714299094,1.42428422158813,195.32473003847
"SPAS",1998,858033.878969776,804972.747712153,53061.1312576238,13.9303714552714,244892.462989725,184669.06951822,324755.621423958,1866443.98440995,1514255.24117594,2300545.54358669,1.76419849718631,231.477032682184
"SPAS",1999,246417.637287803,176683.886872548,69733.7504152551,13.8040920941552,55658.7070499392,48809.8479035495,63468.5786481557,439966.960265397,399182.858187751,484917.932107518,1.44805546907973,183.18851737629
"SPAS",2000,320580.226357604,246749.826773888,73830.3995837162,14.0172480791327,74386.5583470246,65315.5044806033,84717.4052580201,587806.867878695,533816.609165506,647257.70609778,1.48708176495939,188.189183422022
"SPAS",2001,23.3156666658654,15601.8734063108,0,10.634408287682,1.02238954037862,0.410359231924037,2.54723250010641,24.0812551680487,12.2451046949563,47.3582598854817,NA,NA
"SPAS",2002,0,12572.8723833927,0,10.8827294259524,0,NA,NA,0,NA,NA,NA,NA
"SPAS",2003,204365.654411462,197798.878697277,6566.77571418518,12.9013744681726,50455.6758433247,42522.9367736259,59868.2832834262,366319.406137547,322718.32622579,415811.239734428,1.45374736173884,200.234561459302
"SPAS",2004,318248.310971232,233808.083175628,84440.2277956041,13.64403270791,77105.5354318853,66669.2123047856,89175.5487834219,585877.196460162,526033.663028401,652528.751403285,1.49306051600593,196.497203192773
"SPAS",2005,445384.667128686,348540.868797735,96843.7983309507,12.8415220691727,127496.070122225,101927.629282141,159478.328016597,868603.676457979,735878.649027033,1025267.34231774,1.58169712330669,232.165915032237
"SPAS",2006,1032203.92617813,866164.291141775,166039.635036357,14.8085881903379,265290.138692272,209742.358581147,335549.09062461,2281465.1371285,1916990.44000005,2715236.89598193,1.79260768317343,208.445499845972
"SPAS",2007,0,23141.0338753432,0,11.1404410737661,0,NA,NA,0,NA,NA,NA,NA
"SPAS",2008,0,2041.23117970882,0,8.94626133384239,0,NA,NA,0,NA,NA,NA,NA
"SPAS",2009,98926.8454439193,70996.6638411698,27930.1816027494,12.1658423634255,22810.727410838,19185.1614060859,27121.444224415,167751.017681623,147561.069487235,190703.442520484,1.37526986350701,187.008737153166
"SPAS",2010,117720.078479052,98521.9075527024,19198.1709263493,12.9380552251585,25621.8965219387,22397.9252109476,29309.9282722875,200097.551664199,181122.671890546,221060.288941644,1.3785678793779,176.52151793024
"SPAS",2011,194085.387246841,180586.29043935,13499.0968074904,12.7214197166492,48407.1574333586,40648.2777601239,57647.039921497,346831.719091108,304727.369657937,394753.649804164,1.4493153551515,202.28033569494
"SPAS",2012,0,19344.5797400757,0,11.4112815912844,0,NA,NA,0,NA,NA,NA,NA
"SPAS",2013,113353.479622406,78612.0051443249,34741.4744780812,12.7789288090239,24877.8590914343,21580.4982759064,28679.0353522209,192188.106121926,172972.515460601,213538.364961489,1.37508192766549,177.997978781982
"SPAS",2014,476990.289225818,352331.97128271,124658.317943107,13.9833372042879,119065.368957676,102424.012890704,138410.531719306,918605.251565492,821653.295903535,1026997.16828346,1.56191109432548,202.447700367509
"SPAS",2015,293315.115491067,239385.927742892,53929.187748175,13.5312849545859,71374.5304659686,61629.3168558741,82660.7182933899,537839.379637352,482412.136159906,599634.993827781,1.48715103106442,197.353913813031
"SPAS",2016,422329.30020779,359739.756778551,62589.5434292381,13.4791100587608,111231.546662809,93657.0109546001,132103.906017225,812122.570685806,714970.736365663,922475.615113857,1.5595786860296,213.606117661442
"SPEF",1966,181381.937384953,104277.175232905,77104.7621520473,13.4605685856046,40027.6484981969,34720.9070528589,46145.4720020996,315306.547913464,283772.714084336,350344.533574708,1.40985963540988,178.979365609213
"SPEF",1967,641011.582114871,430925.860188076,210085.721926796,15.2478566490689,141627.093088023,120077.151461453,167044.548046284,1256667.02729783,1112015.31106775,1420135.13823045,1.58997855542439,179.191493041125
"SPEF",1968,97187.677178382,73408.990526811,23778.686651571,12.8566288484993,20477.539062667,17953.3635568235,23356.6041670047,162740.995789691,147628.446872948,179400.598405085,1.35807167088617,170.884819498166
"SPEF",1969,515382.40376408,301607.579319612,213774.824444468,14.9838623380666,112788.901010785,93205.6141849882,136486.801814023,976368.806989271,847720.082990795,1124541.06772884,1.53645990951145,177.489923275306
"SPEF",1970,1469259.81964148,1156764.76601991,312495.05362157,16.1793600359543,324681.182326671,228976.742506672,460386.801746788,3467730.20750041,2677206.16318712,4491679.78072161,1.91418374117089,179.223700543255
"SPEF",1971,304412.801157114,183506.585346721,120906.215810392,14.4372141493046,65561.6827623263,56886.0308051664,75560.4528174874,547265.154881909,492637.785625363,607950.016192385,1.45804795762607,174.672326197646
"SPEF",1972,0,4624.15142339639,0,11.6618402373665,0,NA,NA,0,NA,NA,NA,NA
"SPEF",1973,0,4200.75701004255,0,11.1733966818558,0,NA,NA,0,NA,NA,NA,NA
"SPEF",1974,3514.63674388308,12514.7045383893,0,11.4651395715942,425.059200102986,302.747248637298,596.786013433423,4855.57188799525,3776.24394372198,6243.39388843929,1.12046131497222,98.0857458759756
"SPEF",1975,168971.095947162,93768.6354056421,75202.4605415199,12.722097204053,40335.9397712628,33715.2925614449,48256.6786055856,295495.961474821,258740.311638333,337472.977036458,1.41832596094676,193.605050475932
"SPEF",1976,0,14794.3925574188,0,11.6376194071484,0,NA,NA,0,NA,NA,NA,NA
"SPEF",1977,1475.12701487298,13458.874497506,0,11.9429530675107,138.363933971932,88.6930599134877,215.852043472884,1917.70386947824,1379.41938499439,2666.0406334849,1.05436031550816,76.0729763335612
"SPEF",1978,26273.0744119287,26448.6920424682,0,11.4492354704028,4984.17915516032,4123.00492929808,6025.22729822782,41154.3118183213,35758.8245576942,47363.8997419224,1.27040259257336,153.857854518828
"SPEF",1979,219249.688426876,84077.1020069102,135172.586419966,13.7716109749794,47793.1470643403,39856.2730044897,57310.5494850547,383467.119808621,335194.649341921,438691.465579815,1.41848931927739,176.792390125272
"SPEF",1980,207755.282830828,108278.787758681,99476.4950721472,14.6655405552668,40322.0912576949,34566.750398191,47035.6925272027,357601.485902591,319041.435951472,400821.988336311,1.39599596246126,157.408396812617
"SPEF",1981,109331.33727144,87080.8755235602,22250.4617478803,13.3719295411378,22152.8227392375,19586.4366311919,25055.4791847409,183268.29012006,167290.278909867,200772.372324317,1.35950118723427,164.331695324128
"SPEF",1982,0,7898.71034366356,0,9.66998485682748,0,NA,NA,0,NA,NA,NA,NA
"SPEF",1983,740797.611610219,506412.175391178,234385.436219041,14.6379315084457,180612.623739712,146631.493681985,222468.714155578,1505133.53918793,1289767.7764451,1756461.13367202,1.64782991651567,197.735866585805
"SPEF",1984,403473.15804834,210259.996846455,193213.161201885,15.5356519825489,78808.843467005,64589.3327349248,96158.8167212721,731638.507489597,631357.77770532,847847.170881688,1.47068218251089,158.415338619752
"SPEF",1985,360040.32850879,234348.601680344,125691.726828446,14.6581964409574,77970.1914582497,68073.7039792432,89305.4204585342,658293.89740819,595314.629181315,727935.841188406,1.48287861852923,175.636338497569
"SPEF",1986,71151.3467194762,51529.6609443085,19621.6857751677,12.2271884355303,15176.3315712443,13010.5086997811,17702.6928981048,117610.496001437,104930.736942515,131822.4685421,1.34060205356298,172.989843268021
"SPEF",1987,134325.048122762,81371.6822938211,52953.3658289409,12.7095379325919,30725.432627661,26198.4674871665,36034.634873944,230786.712879425,205081.610514195,259713.714497105,1.39344785082293,185.51452779254
"SPEF",1988,135246.816784177,77747.639270954,57499.1775132229,12.6131281340997,31328.9188680577,26477.3177509792,37069.5085760733,232749.822925981,205472.390405613,263648.463743165,1.39572298456798,187.869067293423
"SPEF",1989,129927.829884434,75460.2465001236,54467.5833843104,12.8544677267946,28961.2600427118,24910.759175073,33670.3742092645,221994.551073747,198548.819372625,248208.883145991,1.38572500378037,180.780753347587
"SPEF",1990,0,15353.8585714109,0,10.685199256219,0,NA,NA,0,NA,NA,NA,NA
"SPEF",1991,0,5141.20458314091,0,11.1311111785547,0,NA,NA,0,NA,NA,NA,NA
"SPEF",1992,227299.349669897,97870.0204024396,129429.329267457,13.9657280144378,48781.8711008863,41197.1684392579,57762.973482319,398049.273294391,351207.774100517,451138.145720105,1.4202852133853,174.059280732853
"SPEF",1993,468863.416587209,233276.492155978,235586.92443123,15.2251447175992,97201.8695467537,77460.6146332785,121974.289619502,868933.50638046,734416.068271768,1028089.48650513,1.50306277648339,168.13773533593
"SPEF",1994,199430.920728757,112874.57072846,86556.3500002973,14.7812527849169,37927.2137298065,32445.5795402783,44334.9621639733,341768.355230671,304442.140543851,383670.961018794,1.38987670969824,154.239414562612
"SPEF",1995,990148.56940532,748336.471784414,241812.097620906,16.0145497760504,213250.233066335,174471.764948088,260647.686554766,2099837.80828005,1809709.77782805,2436478.42052015,1.7199756958721,174.673118355549
"SPEF",1996,1184951.87256956,986261.795897799,198690.076671762,15.9555901702284,267518.74709376,207441.015146768,344995.80517373,2658554.45275879,2201963.79623852,3209821.97362067,1.81962448374127,183.100880843895
"SPEF",1997,320358.782342601,282666.147953608,37692.634388992,14.4139063818678,71280.9796411801,61619.2271215065,82457.6726447281,586214.816492871,526249.549170499,653013.027027664,1.48407920612629,180.457089622321
"SPEF",1998,1204997.04759748,1121853.94124435,83143.1063531269,14.9276322454313,318935.771346127,223090.5222888,455958.528406098,2807489.41909599,2154367.87465312,3658612.3155058,1.889596469036,214.661506214677
"SPEF",1999,308465.487296724,197818.749555379,110646.737741345,14.9169202962612,62847.836576182,54456.9116535271,72531.6666401639,551696.152905719,496124.468806548,613492.508972888,1.4505419691738,165.242088684834
"SPEF",2000,292378.46532115,184557.821709485,107820.643611665,15.008554672622,58272.326526961,50175.6074237172,67675.594042927,518946.944581445,464503.853906074,579771.145117071,1.43950938455883,161.641882222263
"SPEF",2001,18280.3383857534,37622.7420973906,0,12.2368622598871,2893.68640219262,2405.92206078436,3480.3375931075,27698.5319573546,24158.049177155,31757.8901742655,1.22887991042464,128.382005667244
"SPEF",2002,78192.6909554799,60368.9004323384,17823.7905231415,11.752281849422,18086.89403436,14949.6039085746,21882.5687831458,131259.951615996,113982.317200685,151156.55938016,1.36145409913429,187.600831179083
"SPEF",2003,198670.433706779,165618.690738869,33051.7429679095,13.4772621048196,45060.7609258071,39335.5718782201,51619.2361839539,350415.562951274,316856.645407002,387528.77220149,1.43049738987231,183.951021887091
"SPEF",2004,409730.957276963,318498.397693031,91232.559583932,14.9677999952486,88290.6786788527,77522.4035226654,100554.724664765,762035.868649476,692031.466187873,839121.764660789,1.50838970244896,174.764412044586
"SPEF",2005,524425.137289425,397924.848891499,126500.288397926,14.5107377251002,124722.579852857,109624.566003041,141899.963596853,1016043.00976435,923413.512368955,1117964.36142956,1.57132317247182,192.885023537257
"SPEF",2006,1295630.50534274,1126580.75221631,169049.753126427,15.917684339178,300109.696149082,219681.069770759,409984.482580497,3001329.97587771,2381969.5106634,3781736.74506575,1.87875220955365,187.860634878602
"SPEF",2007,48114.2554644174,65675.9597177663,0,12.3649358947951,9286.76099491157,8100.14900471886,10647.2028756963,77593.9824369868,70120.0299738269,85864.5684076113,1.30795016150089,156.540754342373
"SPEF",2008,0,2272.37597821675,0,9.82711488042793,0,NA,NA,0,NA,NA,NA,NA
"SPEF",2009,153244.009649838,104294.267117638,48949.7425322001,12.7597491147232,35867.8603933318,30577.3081196705,42073.7955139985,266327.141419402,236629.582512832,299751.812530809,1.40951221622906,189.827394703215
"SPEF",2010,171990.539180545,97972.8232497124,74017.7159308322,13.1318455404624,39144.7025557457,33554.4426208111,45666.3147558124,299243.421685269,266958.580781614,335432.654607801,1.41109735380033,184.58880693394
"SPEF",2011,200294.711942336,150756.192440447,49538.5195018887,13.5421560725499,44966.0378231267,39394.2674937089,51325.8574444557,352410.412196792,319510.395794152,388698.146475102,1.42697436537618,182.075730640746
"SPEF",2012,61370.5797070419,67204.1744469577,0,11.772779878274,13476.6944528099,11319.5981798094,16044.8534028665,101494.872068527,89191.1982235355,115495.802964652,1.34128416759026,178.098425394347
"SPEF",2013,135780.212803489,86896.8374823709,48883.375321118,13.1741841982468,29383.6513844031,25684.9674028591,33614.9528686584,231800.695738612,209811.13988124,256094.898370593,1.38457081678715,175.511751886062
"SPEF",2014,417823.784931731,281077.663120776,136746.121810955,14.8527486383162,90760.4212813081,79380.4940071942,103771.766278174,776091.452548818,702760.765479805,857073.946505972,1.50645674026874,176.173372274393
"SPEF",2015,263992.073421479,180650.658810492,83341.4146109869,15.2006000766173,50555.1147931647,42935.2586117997,59527.2909581975,463035.372916456,410250.586944982,522611.699762504,1.42252597733199,155.314190419861
"SPEF",2016,623099.288972035,531064.053309243,92035.2356627921,15.4920352641838,136416.519218426,116454.239903977,159800.679915266,1229173.07679376,1093218.91660462,1382034.67737931,1.59989951534954,177.56061136039
"SPLC",1966,274087.752196382,141940.667062402,132147.08513398,13.7166684664428,63096.9428271853,53019.8058884607,75089.3770247389,491916.146150199,432418.186865339,559600.641678423,1.45558768242928,186.704855079412
"SPLC",1967,722970.096151938,512893.928948041,210076.167203897,15.3582514912764,161111.226206457,137300.260233928,189051.551435692,1448475.05296965,1286633.39009228,1630674.2816032,1.62490363046863,180.735053624435
"SPLC",1968,109636.864386487,52452.3357998265,57184.5285866606,13.2068358771258,22515.4580675682,19670.4483965334,25771.9520050067,183486.684791556,166012.471733622,202800.20617859,1.35732819692871,166.556315171283
"SPLC",1969,678076.193206017,454932.203781573,223143.989424444,14.6698784682951,162390.30804234,133651.540758325,197308.702888586,1354622.43571806,1172604.4988339,1564894.16949666,1.62023008038717,194.230993755887
"SPLC",1970,1589626.32931443,1277131.20551,312495.123804432,15.5085833401655,386649.040875393,257078.522277354,581524.584339153,3905155.37504053,2886154.44910687,5283930.14723353,1.99241679449097,197.268986411575
"SPLC",1971,239188.653922864,118283.303844025,120905.350078839,14.7344093189058,47179.4163018201,40166.6790887936,55416.513714261,416183.925533341,369410.217685882,468879.991889193,1.41117752437176,159.973818817694
"SPLC",1972,0,4658.07709232034,0,12.1191261688821,0,NA,NA,0,NA,NA,NA,NA
"SPLC",1973,0,4488.54100254041,0,11.7843952338044,0,NA,NA,0,NA,NA,NA,NA
"SPLC",1974,0,12498.1039703702,0,11.7348885543254,0,NA,NA,0,NA,NA,NA,NA
"SPLC",1975,134407.549351574,54527.2362777818,79880.3130737921,13.2036480565855,28710.17193842,24649.9576480494,33439.1638518238,228199.267883137,203823.665284359,255489.988317838,1.37697960400956,173.24035065291
"SPLC",1976,0,16822.2703491029,0,12.2985035062375,0,NA,NA,0,NA,NA,NA,NA
"SPLC",1977,12115.0813345497,16911.2572600485,0,12.5157740067362,1690.82921156236,1352.12443375787,2114.37893680172,17744.9853485595,15036.6266566581,20941.1666732555,1.18791737453031,113.190592064443
"SPLC",1978,29289.6909539878,25136.4721266929,4153.21882729498,11.9691029803379,5325.19565028261,4521.6015103449,6271.60722786156,45779.8440136505,40554.6813986851,51678.2291373671,1.267641482459,147.454388584104
"SPLC",1979,273974.943942776,95111.2326248111,178863.711317965,14.3976313090447,57251.2160853653,46409.5152128746,70625.6406303488,483048.742343067,413466.964465164,564340.340421268,1.42993742340904,169.477009750704
"SPLC",1980,482978.137263374,374356.661788433,108621.475474941,15.2032728390955,103980.834280671,91342.2718854268,118368.129832223,914820.529430003,831072.764011896,1007007.61390204,1.53619148396047,174.607441545499
"SPLC",1981,64859.5362356863,41101.1135970495,23758.4226386368,13.54795371911,11462.1623097668,10025.7780012013,13104.3361223135,104060.151755501,94233.3055390409,114911.762050961,1.30121044059805,143.327537176205
"SPLC",1982,0,8642.36793310243,0,10.082034376934,0,NA,NA,0,NA,NA,NA,NA
"SPLC",1983,1020286.56596104,778676.524181913,241610.041779126,14.2468900486835,276127.683913949,209595.361845931,363779.509012843,2247099.02449209,1831976.92678092,2756286.91172766,1.78622830179268,219.495037174449
"SPLC",1984,627110.799269624,433897.709445166,193213.089824458,14.8906666814427,144908.295479924,123841.014085115,169559.448895217,1234583.40034991,1098935.75165579,1386974.78002969,1.59666232245529,187.407035878205
"SPLC",1985,286744.747932845,159310.201413506,127434.546519339,14.6456334478098,59321.2416147174,50975.0813913651,69033.9203128331,509583.635478374,455436.633371713,570168.191401102,1.44130842149441,167.784440394231
"SPLC",1986,78631.2574372887,42020.4047734134,36610.8526638753,12.8235684463383,15837.5710649086,13856.0328427011,18102.4872042044,129354.128907451,117158.408056339,142819.375433636,1.33420326262212,163.354190278141
"SPLC",1987,173730.413736405,65083.3311579456,108647.08257846,13.5888359198767,37107.5529377054,31481.8909047887,43738.4936371518,298851.657499979,264579.968475202,337562.642044293,1.39513661996877,173.230111600857
"SPLC",1988,152785.196738748,78448.6079588077,74336.5887799401,13.8131554600688,31103.5586824157,27173.7785957698,35601.6502931646,259883.893929888,235136.650077416,287235.691679389,1.3795422665332,165.107091452017
"SPLC",1989,114743.928565268,41187.899185347,73556.0293799207,14.5459986636528,20019.7723798589,16914.7519613618,23694.777615237,188028.172297767,165957.388995345,213034.16371916,1.32901576589197,141.503226868929
"SPLC",1990,3762.51669148676,22800.145888497,0,12.1462632392752,423.695279944058,300.86477613057,596.672340829177,5170.28496937996,4012.00377936895,6662.9664712831,1.11448176964547,91.3297174486527
"SPLC",1991,0,5814.38234190302,0,12.0090901021651,0,NA,NA,0,NA,NA,NA,NA
"SPLC",1992,319335.294659766,155979.288897236,163356.00576253,14.4824807114617,68394.0251430193,57177.5924502919,81810.7666798077,573797.389020026,502487.380748705,655227.287808953,1.45729867275211,173.703338447254
