"Alt","WY","Q.S77","Q.S79","Q.C43","mean.stg","TPLoad.kg.fit","TPLoad.kg.95LCI","TPLoad.kg.95UCI","TNLoad.kg.fit","TNLoad.kg.95LCI","TNLoad.kg.95UCI"
"NAV",1993,958528.674354461,1772935.81004805,814407.135693585,16.3231443368077,241566.954690513,199397.474970975,283736.434410052,3131216.31590183,2850928.68915455,3411503.94264911
"NAV",1994,372542.325739078,979909.974112514,607367.648373437,15.6701889900424,156872.973075835,109924.361537938,203821.584613733,1874052.74182587,1561999.68841957,2186105.79523217
"NAV",1995,1698019.60683073,2687320.58586421,989300.97903348,16.6531046108621,335328.26842621,285167.2273889,385489.30946352,4574921.05554224,4241515.96633963,4908326.14474485
"NAV",1996,2031351.88042615,3484794.50135244,1453442.62092629,16.1339366462102,458190.531492152,395543.671216338,520837.391767967,5802812.04260179,5386417.53390358,6219206.5513
"NAV",1997,405037.94582733,1076753.4984734,671715.552646066,14.9356801479013,177849.977313685,146619.059445902,209080.895181467,2008820.57466706,1801238.22106633,2216402.92826778
"NAV",1998,1656582.67206424,3184951.18709999,1528368.51503574,15.5873637350023,445623.485806154,378610.976645621,512635.994966686,5314145.60084015,4868733.96000638,5759557.24167391
"NAV",1999,317904.451669377,1048627.0390916,730722.587422227,16.0910469049214,173211.773683778,124940.973819667,221482.57354789,1985687.90354348,1664846.66895656,2306529.13813039
"NAV",2000,627784.73827567,1766394.59033914,1138609.85206346,16.0895737571505,279108.111187441,237174.657080633,321041.565294249,3101004.39845958,2822285.5617302,3379723.23518896
"NAV",2001,187373.290492811,538734.06268722,351360.772194409,13.1480668770474,110591.09665773,78354.7024595682,142827.490855891,1136257.8787693,921992.431702234,1350523.32583636
"NAV",2002,155541.895006316,754950.706453209,599408.811446894,12.5516006948818,161087.306993442,132037.636275484,190136.977711399,1454028.25123567,1260943.97992194,1647112.5225494
"NAV",2003,683903.365169561,1344656.33898418,660752.973814615,14.3043828144059,203954.813710692,180664.788951087,227244.838470298,2419537.00060159,2264735.3333728,2574338.66783038
"NAV",2004,809555.022693532,1567798.91007798,758243.887384451,15.8860480159872,221429.015420091,183146.747550391,259711.283289791,2800556.98247821,2546106.46330972,3055007.5016467
"NAV",2005,1236857.42730742,1962481.70040287,725624.273095451,15.2675718114776,255647.985048592,215837.250148556,295458.719948627,3412884.49152682,3148274.71975802,3677494.26329561
"NAV",2006,1572717.57060713,2763206.80920676,1190489.23859963,16.5246551480591,365205.730441772,322971.718068388,407439.742815155,4682848.07259171,4402131.51704298,4963564.62814044
"NAV",2007,223808.73871596,783061.628470972,559252.889755012,13.5322392943339,151409.99511291,127443.426434121,175376.5637917,1520719.25211762,1361420.80449791,1680017.69973733
"NAV",2008,45147.9804467984,361028.811135387,315880.830688588,10.8898930902586,109073.173869061,69020.7110254503,149125.636712671,810087.54379665,543871.080361897,1076304.0072314
"NAV",2009,132796.671683965,909467.307762768,776670.636078803,13.5527642644757,186197.523066077,152990.511742275,219404.534389878,1710827.50229225,1490110.66022493,1931544.34435956
"NAV",2010,293656.590964034,1297457.59034799,1003800.99938396,14.2868664953829,238533.068502821,196052.268799031,281013.868206612,2328700.81480889,2046343.93939824,2611057.69021955
"NAV",2011,359911.388598945,805863.761204605,445952.372605659,14.883600033368,130248.217448883,84060.7991423245,176435.635755442,1590124.23869413,1283130.60375177,1897117.87363649
"NAV",2012,151367.614279555,878468.030210962,727100.415931407,12.9231485117637,182888.648408016,149269.01938098,216508.277435051,1651033.23551704,1427573.84984799,1874492.62118609
"NAV",2013,281096.876666368,697016.091767965,415919.215101597,14.4642463566127,120978.003406877,78408.6002366113,163547.406577143,1410783.05639792,1127837.26086055,1693728.85193528
"NAV",2014,688572.664010248,1686377.22890251,997804.564892258,15.9858031991467,257429.439936751,222788.662611246,292070.217262256,2978919.74771946,2748673.1018082,3209166.39363072
"NAV",2015,1023587.19765823,1527729.31355372,504142.115895487,15.9027809381997,189492.117127453,127719.524540302,251264.709714604,2749353.76957894,2338770.25065882,3159937.28849907
"NAV",2016,1034408.52993335,1945378.02814419,910969.498210843,15.8056240367851,270824.747706166,239591.620420339,302057.874991993,3388471.58397554,3180874.54504922,3596068.62290187
"REC",1966,721601.139298809,1542023.4629589,820422.32366009,13.4724129173425,244786.52404769,216648.096185587,272924.951909792,2706712.25817772,2519684.73926304,2893739.77709239
"REC",1967,1546661.99363115,2389210.22833135,842548.2347002,14.6832621092006,309034.122994899,265697.175615707,352371.07037409,4069637.20455894,3781589.77755316,4357684.63156471
"REC",1968,134905.259784111,750818.729815507,615913.470031396,12.2563299166586,164858.742622606,131273.520055535,198443.965189677,1440589.07878226,1217358.38232333,1663819.77524119
"REC",1969,1470028.35752928,2233951.01787549,763922.660346207,14.2166181194151,290793.64269343,247264.809338716,334322.476048145,3818221.29961703,3528898.46525401,4107544.13398005
"REC",1970,2462163.02134221,3790158.71436303,1327995.69302082,15.1632753914414,477231.642705119,398717.594058828,555745.691351411,6270964.79853325,5749105.9445054,6792823.65256111
"REC",1971,611903.797634472,904968.701725096,293064.904090624,14.532775409609,124145.517482824,67312.809741399,180978.225224249,1746511.44128882,1368761.82520605,2124261.05737158
"REC",1972,67613.2573557594,632025.154658874,564411.897303115,11.8093614824873,152563.025584224,115445.834093858,189680.217074591,1245950.57605692,999243.963038439,1492657.18907541
"REC",1973,55562.3941172912,498757.934059436,443195.539942145,11.527412798007,129979.572128663,94815.71119576,165143.433061566,1035103.44711197,801380.02453941,1268826.86968453
"REC",1974,110195.654926128,660930.824470604,550735.169544477,11.5741081209369,155266.157241526,116184.559408453,194347.7550746,1287365.27711729,1027601.85629784,1547128.69793674
"REC",1975,254587.251464808,1034255.73713029,779668.485665485,13.0819358981254,200623.602928105,166889.149416739,234358.056439472,1898083.72274848,1673861.13387134,2122306.31162563
"REC",1976,87037.8974153247,657425.874705655,570387.977290331,12.0614494452988,153424.828097899,119427.650431945,187422.005763853,1291059.37430514,1065090.53837282,1517028.21023746
"REC",1977,91110.6273056261,579910.049548942,488799.422243316,12.2893510029302,136034.906039598,107679.868090684,164389.943988512,1177088.31943912,988621.059565678,1365555.57931256
"REC",1978,72790.0278707442,461146.247641681,388356.219770937,11.7748718496359,118781.866611029,87365.4985778191,150198.234644239,983358.31409875,774543.330000961,1192173.29819654
"REC",1979,621480.840291067,1242856.94509067,621376.104799601,14.1732199257247,192013.946806942,168255.396434945,215772.497178939,2257764.42715587,2099848.61356244,2415680.24074931
"REC",1980,1105445.97484581,1840654.92178603,735208.946940222,14.006718738425,256194.551027032,225468.097038723,286921.005015342,3193684.80229589,2989455.46572306,3397914.13886871
"REC",1981,203993.356125178,540282.812979277,336289.456854099,12.2765400397677,115735.335480444,85720.9123647353,145749.758596153,1121264.4555917,921767.770329232,1320761.14085416
"REC",1982,49654.9398185077,237333.007635453,187678.067816945,9.17605465125343,97521.020972823,35868.6413393626,159173.400606283,584887.593088093,175103.092882885,994672.093293301
"REC",1983,1501554.43052713,2920965.77868737,1419411.34816024,14.0666811525325,422969.909403269,347832.838665597,498106.980140941,4870384.82391337,4370971.70860176,5369797.93922497
"REC",1984,1104093.61131544,1922230.30264063,818136.691325196,14.7562837949957,266558.885901611,238368.178394542,294749.593408681,3334352.51604577,3146977.51032991,3521727.52176162
"REC",1985,673535.988654775,1145978.13105428,472442.14239951,14.7059538962159,163116.233661603,120645.613300825,205586.854022382,2122658.60803219,1840369.39159939,2404947.82446499
"REC",1986,184230.331175411,716050.674260448,531820.343085037,12.5754903455865,150073.369955844,124145.820927334,176000.918984354,1396184.592894,1223852.10900026,1568517.07678774
"REC",1987,178698.079189063,1131761.88323924,953063.804050176,13.3422864655372,226214.029346067,177871.973973366,274556.084718768,2049554.22171699,1728239.3735705,2370869.06986347
"REC",1988,347481.698943115,1185401.94469934,837920.245756227,13.4971389527857,216633.724393296,184200.630857782,249066.81792881,2142873.04918877,1927300.2018214,2358445.89655615
"REC",1989,330096.250525055,764078.799111187,433982.548586132,14.0475895745634,131830.745353846,96752.2104587412,166909.280248951,1507249.20579409,1274092.91928281,1740405.49230537
"REC",1990,66299.4545624779,682838.481425794,616539.026863316,11.6617774293835,163796.782915154,121196.154256214,206397.411574094,1320761.58231882,1037608.24051403,1603914.9241236
"REC",1991,43660.796843327,558728.535429302,515067.738585975,11.6673116424482,141981.512620538,105426.479370504,178536.545870573,1129453.90571907,886483.786489148,1372424.02494899
"REC",1992,683377.448105035,1504994.4751025,821617.02699746,14.0958447266911,237019.62822288,214547.156725087,259492.099720674,2661117.92563819,2511750.28474828,2810485.5665281
"REC",1993,1288016.80104457,2094935.184159,806918.383114433,14.5195222405611,281613.983926082,247125.298177309,316102.669674855,3602857.5864327,3373621.84668803,3832093.32617737
"REC",1994,512768.057282663,1114466.75321164,601698.695928979,13.4168695432556,184854.666929985,163901.855853029,205807.478006941,2040048.22340576,1900781.30027787,2179315.14653365
"REC",1995,2055025.07486565,3040558.30963857,985533.234772919,15.2179795060744,375579.328271756,315690.983659375,435467.672884137,5103423.12520787,4705363.62594756,5501482.62446818
"REC",1996,2883641.19490444,4337130.76072794,1453489.56582351,15.1448952196555,537314.28449728,439962.002353766,634666.566640793,7129111.34769225,6482040.52059371,7776182.17479078
"REC",1997,467705.260346787,1253955.34125961,786250.080912821,13.0687123288223,219895.489864582,188712.110491844,251078.869237321,2244679.2787588,2037412.89898662,2451945.65853097
"REC",1998,1608457.54985542,3016108.6912006,1407651.14134518,14.4206308786488,426914.472825471,356572.589770715,497256.355880228,5028643.61354308,4561102.6433087,5496184.58377746
"REC",1999,889815.194042015,1626120.31635955,736305.122317539,14.2869435050211,236162.461326416,212325.827380317,259999.095272514,2860452.55835039,2702017.74713549,3018887.36956529
"REC",2000,994647.366609788,2134030.88483361,1139383.51822382,14.094578740969,325380.708880307,278589.647700295,372171.770060319,3640396.81743802,3329390.95304611,3951402.68182993
"REC",2001,124701.654784433,491476.889136688,366775.234352254,10.8866592720172,125740.542056755,84489.9574187819,166991.126694728,1013801.04885017,739621.036504463,1287981.06119588
"REC",2002,95072.1060334237,648845.433552548,553773.327519124,11.1429453443503,157907.652014385,112009.281577755,203806.022451016,1259153.26684008,954080.844633032,1564225.68904713
"REC",2003,787199.134279552,1316395.51654301,529196.382263454,13.4844556985567,193160.838447821,163609.309002896,222712.367892745,2363906.09034019,2167486.11765003,2560326.06303035
"REC",2004,1030259.94635286,1801536.49985155,771276.553498692,14.2633266835354,254976.96016991,228093.286275857,281860.634063963,3135539.12568519,2956851.57240906,3314226.67896133
"REC",2005,1233751.83154029,1914930.08622784,681178.254687551,13.6098420805609,259429.531714842,220796.30693537,298062.756494313,3305298.68809531,3048515.46574944,3562081.91044119
"REC",2006,2645304.1557669,3837911.29315283,1192607.13738593,15.3295189538929,464803.376582247,382466.828790148,547139.924374347,6356154.69786096,5808888.86179425,6903420.53392766
"REC",2007,130602.249561442,721473.680937808,590871.431376367,11.8749004988011,162526.152752301,125477.302997245,199575.002507357,1387438.36298236,1141185.99656415,1633690.72940057
"REC",2008,36427.6995233593,299675.550468275,263247.850944916,9.5544032998643,108302.380645259,50657.7225885454,165947.038701972,687777.791023236,304631.38967249,1070924.19237398
"REC",2009,284395.46842584,1014245.39868886,729849.930263019,12.7208972772109,196143.73759185,162712.867045349,229574.60813835,1861255.78795939,1639051.02214549,2083460.55377329
"REC",2010,342416.170336042,1324911.99767068,982495.827334634,13.4252617952115,245076.698611152,198645.702653573,291507.694568731,2355139.44921211,2046526.82816447,2663752.07025976
"REC",2011,612110.810517715,1155328.42506286,543217.614545147,13.2095815673609,183330.128931447,158914.971410927,207745.286451968,2103013.09679614,1940733.0164252,2265293.17716708
"REC",2012,203991.291296232,696317.633593857,492326.342297625,11.824269318666,149772.849847105,117381.47183197,182164.22786224,1351195.99132434,1135900.4142549,1566491.56839378
"REC",2013,508838.109230562,882531.547099115,373693.437868553,13.3950346648562,140037.736196694,105277.344744336,174798.127649052,1683642.26239297,1452600.57798553,1914683.94680042
"REC",2014,1158075.52447026,2173934.46250502,1015858.93803476,14.5105571444736,311701.735748821,277582.595997607,345820.875500035,3717831.71096838,3491052.23037888,3944611.19155788
"REC",2015,1072490.81371779,1577061.85001664,504571.036298846,14.1561874663757,207109.497198553,163849.428716232,250369.565680873,2790939.37924329,2503402.94273809,3078475.81574849
"REC",2016,1158113.90561798,2056060.73739534,897946.831777367,14.1293192638601,291543.217542852,259144.573585733,323941.86149997,3529090.33019857,3313746.45863632,3744434.20176081
"SPAS",1966,603512.180973918,1454562.41468042,851050.2337065,12.8411888152394,245730.768104086,206724.173553916,284737.362654256,2553947.98199553,2294683.0850446,2813212.87894646
"SPAS",1967,1297427.96382722,2118943.73141615,821515.767588936,14.1729933692441,287927.11452383,252175.907403207,323678.321644454,3632908.38288923,3395281.04994997,3870535.71582848
"SPAS",1968,204259.841699482,711454.853038459,507195.011338977,11.6140248810996,154324.078052069,118543.212806276,190104.943297862,1370051.93716661,1132227.47574551,1607876.39858771
"SPAS",1969,1216266.86531132,1998642.40772362,782375.542412298,13.6042753088398,277824.905563727,240937.919745994,314711.891381459,3432780.89938144,3187604.39302007,3677957.4057428
"SPAS",1970,1774657.62522955,3094545.91171833,1319888.28648878,14.9595484220028,419526.720461965,359507.107151013,479546.333772917,5167873.00098655,4768940.99885844,5566805.00311465
"SPAS",1971,749098.800433539,1013818.3436811,264719.543247557,14.2034619986635,132637.304437667,74755.210802876,190519.398072458,1912977.56269558,1528252.99971876,2297702.12567239
"SPAS",1972,88588.3612870203,644190.651729669,555602.290442649,11.3452736136247,156166.072758147,113220.979374692,199111.166141603,1255923.93100957,970481.03759603,1541366.82442312
"SPAS",1973,106659.176402966,537214.154648716,430554.978245749,10.8694014019254,136850.767116431,93293.1576707977,180408.376562064,1082763.50779109,793249.407557968,1372277.60802422
"SPAS",1974,180980.811225755,680940.442857795,499959.631632041,11.2723618941274,153581.02284625,113072.10356664,194089.94212586,1315056.36730794,1045805.97763055,1584306.75698534
"SPAS",1975,361332.130613645,1097868.72241056,736536.591796914,12.7079334718759,204008.211282406,170871.678851074,237144.743713738,1992820.27055645,1772571.88011901,2213068.66099388
"SPAS",1976,73497.1156981881,624590.894672809,551093.778974621,11.4880390483493,152919.100029323,112222.694411335,193615.505647312,1228131.95364955,957635.399656602,1498628.50764249
"SPAS",1977,198399.98810175,622048.954554404,423648.966452654,11.7310664943834,136569.852584778,104621.477759004,168518.227410552,1235075.21548614,1022724.14504598,1447426.2859263
"SPAS",1978,147200.409225405,503858.658953849,356658.249728444,11.2142168231578,123128.111380421,86169.7847330772,160086.438027765,1040652.93406113,795002.247037473,1286303.62108478
"SPAS",1979,380567.138524984,1010483.25965123,629916.121126245,13.5109667802186,178565.508422695,157585.959501465,199545.057343926,1876382.18559073,1736937.54419441,2015826.82698704
"SPAS",1980,550001.450464816,1296317.60582535,746316.155360531,13.9229879809409,212410.41042062,191613.859447941,233206.961393298,2331250.43080515,2193022.12077077,2469478.74083953
"SPAS",1981,333291.898915739,672538.463176447,339246.564260708,11.9331289331268,129803.614763266,97368.7070346729,162238.52249186,1322974.3663348,1107389.46058122,1538559.27208838
"SPAS",1982,47646.3466137515,237332.128283216,189685.781669464,8.90778957534655,99808.5004484209,33999.0930337303,165617.907863112,579209.922625335,141794.930916015,1016624.91433466
"SPAS",1983,1144101.49519061,2561005.71852342,1416904.22333281,14.0031429182171,392976.161973377,318448.256169309,467504.067777446,4300359.39334,3804995.21092187,4795723.57575812
"SPAS",1984,559581.307649635,1375012.31206596,815431.004416324,14.6871390551026,220874.559944147,197263.01234144,244486.107546853,2468309.27970449,2311370.54853189,2625248.01087708
"SPAS",1985,664908.545287795,1128153.41977046,463244.874482668,14.3600257954032,163251.045318398,124507.376516346,201994.714120449,2087717.75011556,1830200.44015032,2345235.06008081
"SPAS",1986,264804.560735165,758793.564353246,493989.003618081,11.7435069341297,155821.899096902,122318.565689106,189325.232504698,1448164.3597204,1225477.95544298,1670850.76399783
"SPAS",1987,223943.646574745,1139737.27191322,915793.625338476,12.557404063514,228746.111898216,175703.70910961,281788.514686823,2047547.70069399,1694991.08170153,2400104.31968645
"SPAS",1988,242083.456038733,1076999.63289949,834916.176860753,12.8678612150835,212040.926338605,170900.60774659,253181.24493062,1958614.82373419,1685167.71605171,2232061.93141667
"SPAS",1989,430061.536812512,841973.494633604,411911.957821093,13.2285822123301,142193.22108272,112808.346204118,171578.095961322,1614317.03009108,1419004.75930267,1809629.30087949
"SPAS",1990,99722.4299229977,619851.128055238,520128.69813224,10.6319962817088,155637.370546907,103614.221173876,207660.519919939,1204259.55370888,858477.600251912,1550041.50716585
"SPAS",1991,73198.9980707794,524302.846874609,451103.848803829,11.0862205114183,136400.68014083,95109.2996935428,177692.060588116,1065921.63366611,791470.464060468,1340372.80327176
"SPAS",1992,361716.194627969,1205960.1587731,844243.96414513,13.6770633005576,217683.0384457,186566.490137065,248799.586754335,2178811.56745812,1971989.39331701,2385633.74159922
"SPAS",1993,899899.081956902,1710045.74302835,810146.661071445,14.6032064197067,249038.611722875,225753.041488847,272324.181956902,2996236.51289565,2841464.45353518,3151008.57225612
"SPAS",1994,467263.157960638,1070277.12679802,603013.96883738,13.428437668076,181205.325485115,160462.234565734,201948.416404496,1970398.36893419,1832525.39151392,2108271.34635446
"SPAS",1995,1724193.07597132,2706296.63262369,982103.556652371,14.9841436630613,348947.951760304,301626.703976295,396269.199544314,4570505.39445425,4255975.54195634,4885035.24695215
"SPAS",1996,1981746.85407503,3441925.52783208,1460178.67375704,14.6436911726045,466806.864126271,389342.413967791,544271.314284752,5703741.38827543,5188858.89419185,6218623.88235902
"SPAS",1997,415328.437979218,1167192.03422794,751863.596248722,12.68596045332,211709.421957676,177576.484252087,245842.359663265,2101199.82067755,1874328.62930785,2328071.01204725
"SPAS",1998,1580221.62783004,3008762.05606159,1428540.42823155,13.9303714552714,432406.384112013,353751.863838509,511060.904385517,5005863.2638762,4483070.7379302,5528655.78982219
"SPAS",1999,730016.309771197,1448030.38617941,718014.076408214,13.8040920941552,222885.398106189,201414.584595169,244356.21161721,2569827.44228345,2427117.51549844,2712537.36906846
"SPAS",2000,769343.162669031,1888892.18959347,1119549.02692444,14.0172480791327,303187.077465825,256508.239502484,349865.915429166,3252330.76508262,2942070.81406872,3562590.71609652
"SPAS",2001,183426.683175702,535449.762613847,352023.079438145,10.634408287682,129718.162848507,84907.6475237158,174528.678173299,1078721.41289715,780879.630706775,1376563.19508753
"SPAS",2002,240165.974825432,715903.590426984,475737.615601552,10.8827294259524,156798.945849277,111199.984033391,202397.907665163,1363318.59224691,1060236.24751519,1666400.93697862
"SPAS",2003,612603.903060692,1201549.98448957,588946.081428874,12.9013744681726,194697.396436547,169517.623712921,219877.169160173,2167521.40028332,2000159.15664931,2334883.64391733
"SPAS",2004,674915.464450799,1420584.54760511,745669.08315431,13.64403270791,224909.30721076,202591.967661638,247226.646759882,2521844.76480086,2373508.23849939,2670181.29110233
"SPAS",2005,994097.464874313,1658173.9840788,664076.519204487,12.8415220691727,241880.37701174,205605.179893692,278155.574129787,2884366.61587161,2643256.48177393,3125476.74996929
"SPAS",2006,2065383.74936335,3251020.7982303,1185637.04886696,14.8085881903379,418786.980291193,354997.191170297,482576.769412088,5418214.47197174,4994223.26500599,5842205.6789375
"SPAS",2007,176055.332225742,751532.060821327,575476.728595585,11.1404410737661,168972.262128371,122067.173800561,215877.350456182,1420364.37834232,1108600.61039424,1732128.14629039
"SPAS",2008,34610.7445939072,299675.550468275,265064.805874368,8.94626133384239,113182.022361537,45715.3586844739,180648.686038601,675036.611934787,226606.345012638,1123466.87885694
"SPAS",2009,411993.763545984,1088818.69069181,676824.927145822,12.1658423634255,200732.610487918,164162.61753987,237302.603435965,1970002.10346665,1726932.55170209,2213071.65523121
"SPAS",2010,241792.41798922,1232114.10486314,990321.686873916,12.9380552251585,241913.10796843,186879.779693175,296946.436243685,2197995.10360572,1832205.41217806,2563784.79503338
"SPAS",2011,567981.676258889,1091956.34077913,523974.664520245,12.7214197166492,179612.481444888,153268.225801197,205956.737088578,1993601.94744462,1818499.74220274,2168704.15268649
"SPAS",2012,298795.103720359,734455.169422018,435660.065701659,11.4112815912844,149804.617921291,113141.891399248,186467.344443334,1405490.90929132,1161804.98583928,1649176.83274337
"SPAS",2013,521920.037560846,937649.798372132,415729.760811285,12.7789288090239,154105.682810989,124646.464505804,183564.901116174,1755972.17446895,1560165.76567505,1951778.58326286
"SPAS",2014,904002.969864201,1925667.71028038,1021664.74041618,13.9833372042879,295575.412053139,257856.551578891,333294.272527386,3314271.81246218,3063566.08983407,3564977.53509029
"SPAS",2015,826356.617905572,1331415.08416332,505058.466257751,13.5312849545859,191358.733165974,158937.772070585,223779.694261364,2389732.92440048,2174240.71764977,2605225.13115118
"SPAS",2016,991884.322339101,1866134.4841081,874250.161769,13.4791100587608,277954.781269121,243179.657136679,312729.905401564,3216528.30178041,2985388.69375702,3447667.9098038
"SPEF",1966,379929.28229979,1157867.72591563,777938.443615836,13.4605685856046,207889.864875057,180402.563481912,235377.166268201,2101379.37029349,1918679.68975648,2284079.0508305
"SPEF",1967,784804.786003244,1710746.27404049,925941.488037243,15.2478566490689,257103.469092741,230959.796355669,283247.141829813,3005397.8318984,2831628.83985328,3179166.82394353
"SPEF",1968,259752.22175766,785945.114139451,526192.892381791,12.8566288484993,153145.94191562,129643.299255135,176648.584576105,1512745.62113013,1356530.74778076,1668960.4944795
"SPEF",1969,450508.700864734,1268172.58539834,817663.884533605,14.9838623380666,209878.758492396,181778.147124126,237979.369860666,2305550.28645268,2118774.12219968,2492326.45070568
"SPEF",1970,2348211.32896678,3660618.66377868,1312407.3348119,16.1793600359543,456804.717158821,389738.573577712,523870.86073993,6088131.22491241,5642363.09249859,6533899.35732623
"SPEF",1971,457273.153247762,789441.716108706,332168.562860944,14.4372141493046,119564.881005053,69517.9820829662,169611.779927139,1560152.60630877,1227506.18481562,1892799.02780192
"SPEF",1972,69129.1002529753,582088.137053527,512959.036800552,11.6618402373665,143747.454046572,107515.767406387,179979.140686758,1166351.19481065,925530.261543997,1407172.12807731
"SPEF",1973,53050.733269604,472678.948156418,419628.214886814,11.1733966818558,127875.314433809,88970.8624414699,166779.766426148,987616.104868609,729030.118241326,1246202.09149589
"SPEF",1974,97318.8054645994,620807.221594582,523488.416129982,11.4651395715942,149687.34651267,110463.073247604,188911.619777735,1222954.71292322,962242.972169681,1483666.45367675
"SPEF",1975,240624.387573861,1054382.42539018,813758.037816316,12.722097204053,208895.495722328,167793.06263471,249997.928809946,1920820.58532737,1647625.29099867,2194015.87965606
"SPEF",1976,63169.0783340157,580547.409248631,517378.330914615,11.6376194071484,144299.158770245,107463.131763006,181135.185777485,1163207.73272817,918369.933985449,1408045.5314709
"SPEF",1977,70081.5197128488,557904.182537971,487822.662825123,11.9429530675107,136742.79247809,104945.179119162,168540.405837018,1135149.80358106,923800.798474122,1346498.80868799
"SPEF",1978,78911.6446677648,429712.674002388,350801.029334623,11.4492354704028,114444.202577592,80219.1733436836,148669.231811501,928647.945618113,701164.650042052,1156131.24119417
"SPEF",1979,218779.361084191,883363.278838803,664583.917754612,13.7716109749794,169776.599661947,144830.983039926,194722.216283967,1679322.77039348,1513516.89070903,1845128.65007793
"SPEF",1980,285777.647601562,1018258.7905832,732481.142981634,14.6655405552668,181821.925173972,152603.313536073,211040.536811872,1907949.1541793,1713741.98427099,2102156.3240876
"SPEF",1981,294804.213106724,569176.040689216,274371.827582492,13.3719295411378,102805.10963554,61676.6651736177,143933.554097463,1192587.74785358,919219.563880038,1465955.93182713
"SPEF",1982,55180.9059253393,248546.369591106,193365.463665767,9.66998485682748,95300.5293679259,40689.7972586369,149911.261477215,612623.866602254,249643.042564442,975604.690640067
"SPEF",1983,1089470.75271959,2521407.83380665,1431937.08108706,14.6379315084457,386455.560916962,318403.769892729,454507.351941196,4250301.1257214,3797981.69638668,4702620.55505613
"SPEF",1984,561829.902850401,1373798.8436827,811968.940832297,15.5356519825489,213860.633202247,181578.286292695,246142.980111798,2484211.83993089,2269640.95925393,2698782.72060784
"SPEF",1985,542744.845275903,1066486.2700944,523741.424818492,14.6581964409574,162556.742771931,126378.17455466,198735.310989202,1993673.63765046,1753205.7662853,2234141.50901561
"SPEF",1986,151916.625010332,669775.810275723,517859.185265391,12.2271884355303,147306.078157545,118360.526137387,176251.630177704,1316457.20754225,1124064.98134978,1508849.43373471
"SPEF",1987,273560.170284965,1176243.83398914,902683.663704179,12.7095379325919,229171.65925262,180313.419428736,278029.899076504,2109009.8484216,1784264.08019385,2433755.61664934
"SPEF",1988,182023.006941432,1008318.0263331,826295.019391666,12.6131281340997,207271.964435413,162535.763959723,252008.164911103,1845179.7795679,1547831.94543725,2142527.61369856
"SPEF",1989,252336.112300704,745225.915498538,492889.803197833,12.8544677267946,146017.878833211,122153.323540231,169882.434126192,1449897.29672631,1291276.90086334,1608517.69258929
